disp,ra,dec,orbper,duration,depth,rad,steff,logg,srad
1,23.593425,-66.676349,,4.6235211,738.7670156,2.9700035,5154.0,4.47072,0.852266
1,269.807391,64.142644,1.4415044,0.9274524,547.3172736,3.8345209,6603.0,4.438,1.58365
1,273.529238,62.858243,5.9630544,2.951,11000.0,10.0859,5273.0,4.438,0.94
1,266.686079,70.784502,1.1219715,0.8226121,3997.6445916,3.9968417,5780.0,4.67672,0.624
1,260.902889,64.862363,4.6756655,1.914,738.0,4.03134,5779.0,4.88162,1.45
1,239.201466,65.888838,1.0180114,1.1353639,2618.9492168,6.5875997,5451.0,4.33923,1.0933
0,296.24462,74.062858,10.288886,1.391,854.0,2.63881,5126.0,4.49772,0.87
1,301.346363,38.228325,1.0332441,3.8017836,26111.5081972,4.087988,2972.0,5.15741,0.156193
0,303.195436,18.104778,5.4526479,3.401,7750.0,14.5502,6509.0,4.17233,1.57
1,209.484313,79.583322,10.2613397,4.855,726.0,3.60391,6124.0,4.15391,1.49
0,282.100166,79.256476,3.4779776,2.5103489,27021.6932424,12.5541925,4699.0,4.54638,0.765001
0,339.489275,-35.154203,3.0354017,2.8809533,16196.2158157,14.1334903,5751.0,4.35036,1.07224
0,157.144071,65.854199,3.1274634,1.9812695,1331.83693,2.5802896,4225.0,4.5756,0.693431
0,157.144071,65.854199,7.4931613,1.9339295,1650.6470497,2.7733674,4225.0,4.5756,0.693431
0,157.144071,65.854199,49.825166,3.8714976,2059.4069037,3.8319135,4225.0,4.5756,0.693431
1,268.016064,53.730699,18.0574016,3.592177,1198.0572128,3.8092663,5897.0,4.45922,1.01
1,180.726502,74.061009,20.8774413,3.562,771.0,2.16145,5396.0,4.50457,0.9
1,309.353641,22.654366,1.0214555,1.252,319.0,1.46266,5098.0,4.54682,0.82
1,287.242092,57.344126,2.7441672,1.418,5650.0,7.84317,5040.0,4.38482,0.97
0,292.24719,47.969543,2.2047452,3.996,6872.0,17.9781,6532.23,3.96818,1.99
0,197.996583,65.833697,10.8948421,2.0719394,3168.3853584,2.4691414,3618.0,4.79432,0.435666
0,197.996583,65.833697,18.8016111,1.9093524,1686.7881033,1.9112282,3618.0,4.79432,0.435666
0,287.708814,47.33305,6.7900981,6.0786576,2158.1733568,9.7548481,6378.0,4.438,2.00068
0,198.388583,62.30538,8.157721,3.788,10273.0,9.31888,5091.2,4.47,0.9
0,249.69664,64.559181,4.2529641,2.5733867,758.584999,2.3483383,5591.0,4.38111,0.848906
1,249.69664,64.559181,9.2378703,2.535,660.0,2.22995,5591.0,4.38111,0.85
0,15.551889,-61.756133,3.7955178,2.0198135,52278.9940979,10.3261619,3424.0,4.438,0.445372
1,293.032494,74.891073,14.3034613,3.135,48840.0,18.4949,5056.6,4.53,0.83
0,203.509956,53.728188,6.1349783,5.661,3860.0,13.1383,5828.7,3.84,2.05
0,199.196204,49.861059,3.3159772,1.494,2770.0,4.5947,4972.7,4.54,0.81
0,214.120856,58.390253,4.6313014,1.435,4860.0,9.34848,5736.0,4.39,1.07
1,254.816154,65.747438,19.3203478,4.215,13910.0,9.38964,4968.1,4.5,0.8
1,320.201905,28.055829,11.3246821,5.9704136,1937.5829721,4.2917226,5518.0,4.59176,0.824734
1,302.669134,40.668628,6.261169,2.0369188,4005.022808,1.3468319,3145.0,5.04431,0.211257
1,172.747799,66.796529,,4.6,1405.9675071,3.2287724,5544.0,4.5609,0.857648
1,172.747799,66.796529,14.8559691,3.711,1127.0,2.72638,5544.0,4.5609,0.86
0,320.478444,35.648625,14.4751062,1.6182484,9618.5798534,8.6976173,3841.0,4.69364,0.55035
0,185.062873,56.201409,9.6141636,3.4271882,933.6532689,3.2264735,5477.0,4.5707,0.840608
0,79.520938,-80.964384,4.9404714,1.954,455.0,2.3216,6086.0,4.26269,1.13
1,291.465322,61.776153,9.6926392,3.0182304,1838.2370548,3.289074,4665.0,4.56182,0.746003
1,199.442645,71.721051,6.390888,3.766,435.0,2.47201,6191.0,4.27017,1.32
0,314.268523,31.661019,0.9689927,2.5496309,13532.9710157,17.1331258,6430.0,4.25113,1.41398
0,324.535978,30.488188,10.338505,4.242,18162.0,11.8729,5336.96,4.55466,0.84
1,311.513651,56.86715,1.283251,2.012261,1961.318203,2.558112,3855.0,4.68499,0.560391
1,316.86724,46.865373,1.2284388,1.9190118,1229.4965125,1.866263,3526.0,4.71105,0.53023
1,310.953619,59.576628,0.6166953,0.712,1089.0,10.4852,6588.0,4.1855,1.57
1,308.747621,63.474938,9.6001126,4.9882857,380.4193796,2.4070295,5891.0,4.30161,1.2103699
0,313.167029,65.608783,2.6998294,2.208,2798.0,4.94551,6180.0,4.57956,0.92
1,307.210941,33.413959,0.581322,1.3261177,3206.6010016,2.2014886,3446.0,4.83941,0.38621
0,0.185606,-54.830823,0.980972,0.5405036,6178.392421,5.9162923,4486.0,4.49914,0.764401
0,291.03231,49.040213,5.3987355,3.127,352.0,2.25345,5875.23,4.26474,1.26
1,245.818009,62.925121,7.16199,7.668,800.0,5.05452,6229.0,4.0,1.81
1,253.14033,57.97415,1.4412175,1.666,12927.0,17.0442,5672.9,4.13,1.46
1,230.310094,63.565285,1.6849938,0.916,990.0,3.76716,5923.0,4.38,1.11
0,223.092641,70.476557,3.9152737,2.562,3350.0,9.43435,5714.0,4.05,1.58
0,256.672203,67.871503,3.1968838,3.7533697,7958.980656,14.9685779,6470.0,4.15,1.59715
0,256.770639,70.238481,3.9443668,4.8652146,6732.488454,14.5727196,5494.0,3.93,1.75475
1,195.821133,67.823436,3.93034,3.667,9724.58,14.8838,6292.0,,1.37
0,241.322901,70.19004,4.5371361,4.042155,4199.7558754,9.8153513,5731.0,4.1,1.48668
1,286.74788,71.7136,5.929405,3.719,16410.0,,,,
0,12.546778,-83.743767,14.3392144,4.6064739,392.6346872,2.2963233,6295.7,4.438,1.1374201
0,216.523825,59.444274,2.8716983,4.668,8568.0,18.1267,6840.0,4.05,1.91
0,275.862543,71.581748,6.0964074,2.3632965,1142.4891745,2.5856853,4820.4,4.6,0.731699
1,275.862543,71.581748,,8.0555709,2143.3712267,4.258255,4820.4,4.6,0.731699
1,264.378942,73.261193,5.6666168,3.604,9780.0,14.8589,6530.0,4.23,1.47
1,301.717674,45.499227,1.56029,2.751,1690.0,18.4825,6897.0,3.89,2.29
1,303.072972,44.495878,8.8735214,4.059,1949.0,6.0401,5992.0,4.34,1.18
1,282.474539,55.26639,7.8513774,6.699,21571.0,,,,
1,277.476856,61.049501,7.6869063,4.652,4500.0,23.7824,5147.3,,3.07
1,283.637489,59.763193,2.534612,1.978,5185.2815163,,5009.6,,
1,306.425841,53.561615,1.3797091,2.352,1320.0,22.2329,5924.0,3.68,2.67
1,292.50517,54.108503,1.49861,2.871,2188.61,,8590.0,4.12,
1,353.828713,-64.561917,6.2407826,1.513,6114.0,16.0959,4174.0,4.34197,0.9
1,300.83864,53.29562,2.6796,2.771,7590.0,11.8862,5938.0,4.23,1.32
1,294.722734,41.565154,6.1406417,2.3525428,9437.1831553,26.5174686,8298.0,4.19,1.87493
1,301.562631,52.164181,11.0765063,4.692,4400.0,12.8076,6460.0,4.0,1.86
1,303.824831,36.651807,0.6193401,1.514,1853.0,8.84136,7812.5,,1.79
1,317.7479,43.551895,2.6400663,3.368,1328.0,18.2671,5155.0,,2.72
1,318.235161,46.26809,2.5778717,3.472,1010.0,18.687,8321.0,3.75,3.16
1,307.016647,39.87713,3.80509,3.347,1280.0,8.57193,6555.5,3.83,2.35
1,316.813885,40.167172,2.99041,3.952,1290.0,24.2511,8542.0,3.66,3.56
1,318.724623,38.094232,4.9865029,2.441,1341.0,,,,
1,318.627107,40.017017,0.890967,1.784,1100.0,2.89678,5159.2,4.5,0.87
0,338.399662,-43.436872,2.1096805,2.1344043,1309.7297126,3.6396725,5673.0,4.55383,0.940806
1,319.32501,38.104855,3.9729429,3.653,4558.0,,,,
1,313.536475,37.789356,1.19888,1.558,1169.03,20.5525,7315.0,,5.46
1,323.527361,46.931774,3.37644,1.437,5791.2,,8639.7,3.96,
1,329.385067,41.449509,2.03905,2.26,430.0,6.42307,9003.0,3.94,2.68
1,321.02381,46.384673,2.9424142,4.073,1400.0,9.70968,6854.0,4.1,1.79
1,322.92657,41.797465,1.0793011,2.196,1562.0,3.31116,4349.3,4.62,0.67
1,323.206851,39.072196,8.0428575,9.504,18730.0,,8286.0,,
1,303.295223,36.725485,3.9392211,2.379,1468.0,27.6744,8715.0,3.55,4.12
1,315.110366,46.060449,4.0157492,2.706,1150.0,6.47219,6585.0,3.94,2.07
1,327.480039,44.08006,2.01976,3.394,3963.85,7.3626,7274.6,4.18,1.72
1,354.397374,-58.955078,8.1995368,2.1168277,903.3694431,1.9226211,4028.0,4.55902,0.650533
1,315.540896,45.775741,1.748054,2.122,670.0,,,,
1,323.548627,50.481445,2.65646,2.475,773.369,12.1711,6135.4,3.4,3.98
1,323.550356,50.481865,2.65688,2.615,1959.88,,,,
0,325.014536,48.406767,4.7201912,4.416,6710.0,15.2105,6696.0,4.08,1.8
1,302.220069,38.245221,4.03349,2.684,1530.0,23.4514,11348.0,,6.37
1,301.564685,35.588396,3.3295394,2.77,2620.0,14.3988,7965.0,3.98,2.35
1,303.017318,35.524628,3.8615978,1.678,1020.0,13.8394,7396.0,3.89,2.45
0,227.270329,-42.704966,3.3448312,3.322,13626.0,21.2012,9364.0,4.32,1.76
0,92.133096,-59.540985,95.174,11.6316864,2600.061605,7.8498891,5723.2,3.6,1.51811
0,302.025625,66.850301,8.8803281,2.71,1238.0,3.20594,5555.7,4.49,0.92
0,302.025625,66.850301,28.580474,4.5139977,1081.396943,3.1455035,5555.7,4.49,0.920435
0,302.025625,66.850301,38.3511223,5.9120193,1029.0917261,3.2843583,5555.7,4.49,0.920435
0,350.028592,-60.065729,1.4015183,1.1583061,593.7540922,1.4616853,3794.0,4.67812,0.597007
1,260.36481,65.012281,8.5874668,5.1458902,1904.8131484,5.3744721,5929.0,4.48275,0.987583
1,301.559262,59.490771,6.4474918,2.643,9270.0,48.9878,6477.6,4.13,1.69
1,300.488392,60.246367,1.4136455,1.448,2427.0,,5869.0,,
1,317.575459,48.464282,3.4040139,4.837,935.0,5.34279,9622.0,4.39,1.65
1,264.961539,56.078974,13.7432169,2.73,5046.0,25.7481,5941.5,4.23,1.4
1,238.031812,74.406742,8.47134,6.989,540.0,16.9325,5146.0,,4.88
0,256.622675,68.843303,5.5025577,3.1711008,844.7022676,2.7049797,4965.0,4.56,0.784109
0,256.622675,68.843303,1.7622537,0.8779711,733.5550822,2.5235818,4965.0,4.56,0.784109
0,280.326681,70.290054,0.8474218,0.8758764,424.3932848,1.7536544,5300.0,4.56,0.846387
0,280.326681,70.290054,4.8420438,2.4105648,318.6638392,1.6177405,5300.0,4.56,0.846387
1,282.173361,70.840191,2.14056,2.029,355.8315803,1.83828,4567.0,4.39,0.84
1,231.162129,67.464751,12.71672,2.529,388.126,2.7546,5711.1,4.24,1.27
0,7.328916,-76.304032,4.1269046,4.405,10831.0,17.0952,6888.0,4.23416,1.59
1,305.395161,56.462656,5.5402372,7.713,2710.0,17.4013,6415.0,3.49,3.39
1,286.746549,71.712195,5.9294089,2.928,14536.0,,,,
1,334.738559,61.148988,5.2958813,2.882,5100.0,13.3622,5958.7,,1.93
1,313.885156,46.502085,4.4350025,2.252,2085.0,9.91393,9706.0,4.29,1.87
1,312.179957,51.910696,1.4287976,2.93,1768.0,9.00484,9224.0,4.37,1.65
1,331.307643,66.775296,2.1702725,2.1417853,5156.7735359,15.2590586,9218.0,4.27,1.8527499
1,311.19458,54.502161,24.2544697,17.486,8802.0,,8381.3,,
1,316.955806,50.500883,0.33759,1.351,529.0,2.96097,7387.0,4.39,1.37
1,320.116115,61.12025,1.67346,2.54,390.0,5.10182,10445.0,4.09,2.45
1,310.038053,50.323742,2.5152549,2.386,1870.0,13.4294,5915.0,3.82,2.11
0,340.496204,-69.172108,0.4628844,0.5588219,4489.9119215,1.3543237,3043.0,5.09707,0.188624
1,315.166199,47.785991,0.70902,2.49,570.0,5.18865,8999.0,4.05,2.36
1,320.829517,52.8147,2.237462,2.991,4281.0,10.2256,7050.0,4.19,1.66
1,335.300845,59.560814,1.9173816,1.466,664.0,17.5081,8129.0,,7.39
1,291.469121,61.776068,9.6926509,2.819,1393.0,13.5133,6012.0,3.39,3.51
1,293.44357,53.464527,1.7753644,2.034,878.0,9.49405,9598.0,3.81,3.23
1,317.729186,72.615356,1.8286961,3.37,7283.0,21.4433,6046.3,4.43,1.23
1,337.686813,40.003763,14.8626982,3.3250502,8264.2193919,26.5090911,5705.0,3.97,1.73364
1,343.953614,39.645117,2.0881134,2.307,730.0,5.41738,6255.8,4.11,1.7
1,317.966114,43.592849,1.25562,2.304,290.0,2.95064,5717.0,3.97,1.72
1,345.243825,42.549318,7.6047417,5.23,1200.0,6.14418,9139.0,4.29,1.8
1,101.297491,-66.238326,4.8173797,1.323,1800.0,1.71137,4651.0,4.56937,0.69
1,345.748458,44.564848,5.2651271,2.463,3450.0,11.2446,8728.0,4.32,1.7
1,331.117705,31.018767,5.0095595,3.353,8700.0,36.2553,6527.0,4.11,1.75
1,335.753569,30.572726,6.1600888,1.67,1120.0,8.22262,5772.0,4.07,1.55
0,354.774092,42.465987,3.8529998,3.225,8913.0,15.4014,6893.4,4.22,1.57
1,324.922517,46.220215,1.06884,2.512,470.0,10.3628,9222.0,3.42,4.94
1,324.935562,41.950794,5.4561177,3.1,1360.0,5.78741,7465.0,4.31,1.51
1,325.787112,45.646806,1.7380504,1.496,956.0,4.42263,6026.0,4.16,1.45
1,326.305217,45.812547,1.99143,4.136,16745.8,,9458.2,,
1,339.785541,49.426562,5.7785318,2.348,4990.0,42.6903,8224.0,3.81,2.92
1,344.35978,53.140835,1132.0244686,4.119,18121.2,30.6957,5984.0,3.98,2.07
1,328.926018,-61.673257,6.1982658,1.912,3896.0,7.84585,5722.0,4.35582,1.11
1,316.446344,46.845151,1.41072,2.623,500.0,8.4993,5197.0,,3.84
1,318.784961,44.899679,6.5601782,4.058,2474.0,28.2675,9976.0,4.01,2.62
1,329.05345,55.740977,0.44482,1.058,1610.0,10.8884,7184.0,4.1,1.88
1,347.757547,45.93369,1.532703,2.698,1250.0,10.8699,6023.1,4.24,1.39
1,331.663464,55.686255,0.7131492,2.428,450.0,4.89712,5128.9,3.88,1.93
1,333.245043,53.98452,4.52318,5.099,25109.1,,,,
0,334.504103,54.319045,25.8386422,5.209,1806.0,4.31235,5769.0,4.43,1.03
1,341.518718,55.162935,0.78381,1.443,426.099,3.89595,7842.0,4.22,1.72
0,344.445363,38.674919,4.4652986,2.502,14440.0,14.5331,6051.2,4.35,1.18
1,333.131944,31.364667,3.062624,1.767,580.0,,5086.8,,
0,336.402414,-34.909713,11.0708575,2.1937617,1149.7328034,2.3337648,4356.0,4.53491,0.700727
1,323.86462,51.323577,2.6380089,3.55,1683.0,12.8098,7495.0,3.88,2.5
1,343.635061,54.161814,2.7260173,2.703,1165.0,4.98036,5256.0,4.59,0.79
1,322.892141,50.320713,2.86876,2.422,1030.0,8.48351,8342.0,3.9,2.65
1,333.171245,52.900886,0.5590256,0.688,660.0,4.22851,,,1.35
1,340.395784,51.965285,2.958148,3.769,980.0,4.47387,6294.0,4.13,1.58
1,321.283221,40.887821,0.98736,1.464,370.0,3.41784,6301.3,4.07,1.69
1,337.8341,53.796052,3.99307,4.783,3892.81,6.35126,4731.1,4.35,0.93
1,338.452968,57.563539,8.6795072,3.628,10160.0,24.132,6057.0,4.43,1.14
1,341.386298,48.161556,6.5560604,2.703,861.0,13.1465,8918.0,3.51,4.58
1,341.970903,49.918072,1.3812787,2.4,1573.0,5.91488,6483.0,4.28,1.38
1,330.301777,-49.060077,2.2813432,1.1601933,1126.6619488,12.7387194,6174.0,4.27404,2.35511
1,287.025089,66.290697,5.48923,3.29,910.0,11.8401,6004.0,4.06,1.62
1,291.411851,69.11298,7.3845072,4.531,25160.0,23.6091,6149.2,,1.43
1,291.880247,68.014695,0.43889,0.947,650.0,6.69456,7111.0,3.91,2.32
1,332.287103,57.938972,2.3359622,6.0165684,3066.2492749,18.3852989,7577.0,4.05,2.0780001
1,292.196087,58.614764,6.8674054,3.488,779.0,2.4024,6051.5,4.48,1.03
1,292.196087,58.614764,14.431887,3.265,1687.0,3.73311,6051.5,4.48,1.03
1,315.669109,70.0803,12.64001,6.893,9458.38,,5195.1,,
0,82.127963,-48.409067,10.5739824,4.04,5460.0,9.43898,6519.0,4.36,1.27
0,336.576123,-18.011665,9.9783319,4.2281711,179.2248456,2.0515332,6073.5,4.1,1.47131
0,313.511047,72.580646,4.4247042,1.318,2447.0,8.3621,6594.0,4.23,1.49
0,313.511047,72.580646,2.2222094,2.461,87.0,1.39527,6594.0,4.23,1.49
1,339.815915,33.889459,4.7182888,4.046,3000.0,15.2763,6112.0,,2.74
0,338.983717,-59.864829,1.0082361,1.41,228.0,1.7202,5795.29,4.438,1.13
0,334.882849,42.560314,1.2168732,0.86,1240.0,3.43106,4634.6,4.51,0.78
0,232.946047,47.055551,1.4520486,1.339,393.0,1.404,4184.0,4.57376,0.69
1,233.065833,47.860746,4.731977,0.361,3470.0,6.97384,4223.45,4.61744,0.66
1,333.253171,37.627574,6.1182129,0.6671441,1805.1895773,6.1579891,5427.0,4.51461,0.890109
1,351.579721,38.55294,3.0197807,3.5896763,12016.7483851,17.9176077,7128.0,4.23768,1.58815
1,219.037047,42.378458,14.4204896,5.1737619,1061.4991496,4.7909139,6383.0,4.24518,1.41048
0,216.923489,41.952986,1.0697621,1.356,376.0,1.60037,4946.0,4.53834,0.8
0,335.825303,35.03492,3.0726434,2.2602485,10471.4949697,19.9197757,7164.0,4.25661,1.55831
1,254.958579,58.462633,0.6763235,4.916459,30.1617977,1.700035,8475.0,3.82228,2.9486499
0,206.094014,48.028565,2.8997405,1.849,13760.0,10.0433,5224.0,4.55801,0.82
1,4.60586,-62.847875,0.8533534,1.2018737,25080.3290695,12.600718,3658.0,4.438,0.608076
0,322.941809,66.349005,6.9561134,3.3628003,15989.231101,12.090823,5387.0,4.46259,0.940037
1,332.630396,57.282437,2.8879675,3.6626399,23489.3314084,,5780.0,4.438,
0,354.240829,39.639279,13.001789,4.4847322,1339.5837664,3.84805,5914.0,4.46,1.00826
1,344.609651,39.658712,2.7556532,3.3967282,2854.4589288,6.4145519,4993.0,4.66918,0.696945
1,344.907267,36.517666,4.8962484,2.362418,1186.0289925,3.5246468,4528.99,4.48318,0.799965
1,329.091358,68.998035,1.0318213,1.599,5577.0,28.2906,5810.6,4.13,1.49
1,339.03342,37.841042,0.78999,1.153,5750.0,1.99,5558.0,4.43,1.1
1,346.517442,43.898633,12.80758,3.596,27112.7,11.4222,5094.4,,0.63
1,287.050161,55.303691,11.35626,6.047,2190.0,12.9372,6314.0,3.87,2.14
1,295.101088,40.986723,0.6412558,1.1161082,1029.5348333,4.841202,5854.65,4.1262,1.47292
0,328.767739,-22.6126,2.3109689,3.4303821,6829.4236495,17.30428,6371.0,3.94807,1.95411
0,300.615453,53.377442,7.4341456,2.424,701.0,1.97737,5064.0,4.57887,0.78
0,316.203692,55.588022,2.650232,2.03,6449.0,15.9327,7400.0,4.11,1.94
1,329.401792,36.321404,6.1095756,2.441,510.0,2.19963,5587.0,4.51,0.91
1,305.538257,36.064784,12.4379715,1.7137815,123693.2601599,24.6478297,3275.0,4.75761,0.476997
1,176.380591,65.541314,29.871853,4.6960535,712.5668187,2.4078494,5393.86,4.67802,0.735511
1,203.537946,67.62123,0.6858178,1.3936363,148.2277582,0.9996714,5142.0,4.54622,0.82354
1,215.602155,55.334259,0.8675883,1.3814953,321.4840933,1.4302423,5011.22,4.6136,0.74524
0,256.138751,56.842549,18.840891,5.765,331.0,2.00342,6093.0,4.32207,1.22
0,280.923784,74.937833,5.1396666,0.8991981,769.5996824,2.259057,5374.0,5.96065,0.815924
0,280.923784,74.937833,9.4280902,1.377,799.0,2.49195,5374.0,5.96065,0.82
0,241.763937,67.87764,27.6438617,5.321,560.0,3.68027,5873.0,4.043,1.62
0,84.29928,-80.464604,6.267832,2.789,321.0,1.99779,5950.0,4.438,1.15
1,283.794562,64.53137,15.5174519,5.322,434.0,2.43592,5780.0,4.438,1.34
1,283.794562,64.53137,4.6274206,4.6582573,152.4142924,1.43332,5780.0,4.438,1.34
1,305.412906,58.140828,22.092974,5.813,435.0,2.33525,5885.0,4.27782,1.24
0,287.292101,74.174276,0.4090681,0.6165726,1281.2294665,1.1833779,3328.0,4.91612,0.308799
0,297.398678,76.139178,23.5407467,4.025,956.0,2.11441,5236.0,4.63898,0.75
0,305.474925,70.943705,0.4702719,1.3258819,209.49313,1.4344026,5466.0,4.48625,0.92499
1,292.76774,71.497358,9.8130697,3.91,630.0,2.67352,6240.0,4.46607,1.06
1,292.76774,71.497358,4.7842093,2.947,390.0,2.14401,6240.0,4.46607,1.06
1,302.001457,51.361796,6.3170657,2.4466954,688.3375977,2.4720516,5180.0,4.54308,0.83031
1,302.001457,51.361796,4.5057387,1.885675,428.7456455,1.7133121,5180.0,4.54308,0.83031
1,201.336817,75.982713,1.2273079,4.8114753,66.4147779,3.6075647,6906.0,4.438,4.12041
0,316.324003,57.771095,8.0970819,3.127852,4723.0724376,2.6354043,3391.0,4.84373,0.381586
1,300.708664,39.668371,,3.417725,2167.3207374,3.492429,5780.0,4.64751,0.604385
1,300.708664,39.668371,2.3691849,1.6840374,699.3113402,1.614201,5780.0,4.64751,0.604385
1,333.174716,-55.978803,5.13002,4.78,3376.0,8.86428,5430.7,4.4,1.58
0,286.854063,59.086625,2.0439268,1.008937,465.1929875,1.0924808,3407.0,4.7606,0.473603
0,186.524282,61.258929,16.5379864,2.796,608.0,2.51948,5781.0,4.43068,1.03
0,290.173974,73.195108,11.0619937,1.7587777,3249.1164334,1.6184944,3248.0,4.95407,0.275364
0,258.22327,57.197778,6.5886877,1.678,852.0,2.12746,4920.0,4.64,0.71
0,258.22327,57.197778,4.3135263,1.874,274.0,1.17405,4920.0,4.64,0.71
1,300.842307,53.294181,2.6794168,2.988801,13578.3447901,13.6925582,6075.0,4.38,1.14394
1,308.670288,66.440384,3.6231364,2.385,17749.0,18.4921,6458.8,4.32,1.35
0,306.741134,33.744388,18.712253,6.475,6066.0,10.3984,6125.0,4.29,1.27
1,354.836651,45.719851,6.3768174,2.752,2760.0,,6393.0,,
0,9.573034,42.463096,2.7759678,3.074,13613.0,15.4018,6140.0,4.32,1.24
1,19.361773,26.745951,9.155934,3.1412022,908.2412562,2.4949092,5219.0,4.55718,0.82204
1,358.302034,-56.013252,6.30556,2.946,860.0,,,,
1,20.610639,26.925729,6.8424983,3.3079378,8029.880305,16.4578474,5766.0,4.438,1.1282001
1,22.236394,35.864854,3.5686777,2.5811179,20121.1854664,20.2503751,6046.0,4.26929,1.28529
0,261.349585,52.790472,2.1779407,2.098,110.0,1.28228,5801.89,4.25132,1.26
0,7.053937,42.061345,2.8791023,2.7497683,11426.6170088,12.0920506,5583.0,4.33946,1.1145999
1,288.384969,62.203124,11.3125266,2.5943007,861.7265878,2.686447,5290.0,4.53286,0.854841
0,303.38187,65.162331,1.4200248,1.431,23730.0,12.5242,4910.0,4.57248,0.77
1,307.396532,61.550725,1.8718991,1.475,920.0,2.40733,4201.0,4.5079,0.75
0,19.114644,49.233138,5.9711357,1.5478671,1437.1086027,1.8721145,3834.0,4.74552,0.490737
0,16.653872,19.224919,15.5324385,1.7640717,2937.4953214,2.013576,3382.0,4.85532,0.369306
0,16.653872,19.224919,1.880531,1.1911684,1214.0066593,1.4548629,3382.0,4.85532,0.369306
0,348.337203,57.169626,3.0929386,0.8776502,254.2319025,1.2815317,4884.29,4.59034,0.750598
0,348.337203,57.169626,6.7650398,1.421,269.0,1.39215,4884.29,4.59034,0.75
1,73.641474,-57.513453,3.4231002,2.4377583,8643.1016455,35.4084057,5620.9,3.6,2.6126101
0,10.089143,61.213387,2.5272822,1.265861,1847.4872236,2.2007181,3624.0,4.74607,0.49012
0,30.905006,21.281327,20.7724316,5.508,1415.0,3.91576,5625.56,4.46798,0.97
0,30.905006,21.281327,52.5637056,6.5,1193.0,3.28372,5625.56,4.46798,0.97
0,14.114261,48.637517,6.3634106,2.692302,2368.6952027,4.4784698,5103.0,4.50257,0.859483
0,15.598144,37.185439,5.2544884,2.898,567.0,2.1916,5958.0,4.48217,0.99
1,349.289072,70.190576,5.222621,4.693629,15867.9920175,3.7216015,3453.0,4.95337,0.275946
1,357.001275,49.790533,8.4953513,0.9060555,718.4869448,5.2961699,10012.0,4.29876,1.88016
0,0.362099,39.383795,1.2174936,2.57,6969.0,12.9438,6596.04,4.2467,1.46
0,9.458744,51.288778,2.7324809,2.2139341,9548.2806012,18.2785375,6695.0,4.17494,1.61271
0,126.433743,-13.559548,10.1802014,4.613,11500.0,12.3422,5623.0,4.4,1.04
1,288.818098,57.760569,16.6828999,1.804,2054.0,17.1854,6423.0,3.74,2.63
0,338.320803,-38.159828,4.86709,3.103,4210.0,7.42915,5814.3,4.34,1.15
1,332.613639,63.55055,3.354053,1.8984151,6389.1712796,,8181.0,,
1,336.705071,52.227842,2.1853174,1.656,1168.0,14.8742,8332.0,3.54,4.02
1,345.994881,52.562695,5.7121916,4.775,7555.0,15.4584,6720.0,4.09,1.79
1,338.435039,52.636337,5.0037857,4.154,1950.0,6.77338,6109.0,4.42,1.09
1,343.156204,48.55001,1.1623941,1.266,1099.0,8.21669,5843.7,3.82,2.23
1,285.937105,59.164074,2.9551881,1.361,230.0,5.60201,5054.0,,6.17
1,281.197877,62.685644,0.2666485,1.075,230.0,1.30468,4154.0,4.53,0.71
1,255.565408,64.600893,23.28798,3.462,120.0,14.6492,5047.0,,8.95
1,261.921033,57.510557,0.4721054,1.6995515,45.2185132,1.3988866,7269.0,4.08,1.93752
1,261.199848,61.423521,6.98301,3.472,270.0,13.6402,5118.0,,8.4
1,76.635176,-80.768009,3.3399432,4.2534704,9074.0787832,,5095.6,,
1,13.017676,36.393013,3.9943,4.876,550.0,11.9767,4939.0,,5.11
1,14.652947,34.148042,4.4902667,2.758,2513.0,5.56985,5899.0,4.29,1.23
1,1.887805,32.43753,0.86673,1.089,662.925,3.54647,5904.0,4.31,1.25
0,17.47474,25.681649,5.147905,5.405,3710.0,18.0411,6064.0,3.57,2.9
0,18.995312,21.616906,5.0267996,2.754044,6358.0060702,12.9814741,6434.0,4.21,1.4782799
1,334.981312,53.662497,2.6277641,2.997,490.0,,3294.0,,
1,327.275942,53.293768,10.82661,6.877,5890.0,11.5303,5113.0,4.71,0.68
1,343.233217,59.850951,0.8165295,2.294,468.0,4.12435,8911.0,4.26,1.85
1,321.97348,54.519818,1.4014167,3.661,2730.0,11.8932,8014.0,4.32,1.6
